Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",5,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,2019/05/17,2019/05/17,,,read,"Interventions that take our biases into account seem to work so much better than if we just treated people as reward maximizing machines. Some notable examples are the ""Save More Tomorrow"" program or the credit card that's limited by budgeting. It's odd how these ideas that would clearly solve issues aren't easy to implement on the customer side. <br/><br/>Another key takeaway for me was the discrepancy of market value and social norms. For example, a lawyer may volunteer time but refuse to do work for a discounted price. Developing social norms in a workplace also appears to motivate hard work better than market value in the first place. This is why places like startups or big companies like Google can justify spending money on their employees so that they'll feel socially invested in the outcomes.",,,1,,,0,,,,,,"2019-05-15,2019-05-17","Psychology|2930;Nonfiction|2851;Economics|1094;Business|980;Science|647;Self Help|334;Sociology|182;Self Help,Personal Development|154;Audiobook|129;Social Science|125"
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides,"Euripides, Euripides","Richmond Lattimore, David Grene, Rex Warner, Ralph Gladstone","=""0226307808""","=""9780226307800""",0,4.02,University of Chicago Press,Paperback,221,1955,-428,,2016/01/04,to-read,to-read (#1),to-read,,,,0,,,0,,,,,,,"Classics|483;Plays|340;Drama|157;Fiction|112;Fantasy,Mythology|95;Literature|46;Plays,Theatre|40;Academic,School|28;Poetry|28;Cultural,Greece|24"
7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""0345404475""","=""9780345404473""",5,4.08,Del Rey / Ballantine Books,Paperback,244,1996,1968,2016/03/06,2016/04/15,,,read,,,,1,,,0,,,,,,",2016-03-06","Science Fiction|8634;Fiction|4448;Classics|1999;Science Fiction,Dystopia|1402;Science Fiction,Cyberpunk|769;Science Fiction Fantasy|672;Fantasy|474;Novels|398;Speculative Fiction|261;Literature,American|256"
11762,White Noise,Don DeLillo,"DeLillo, Don",,"=""0140283307""","=""9780140283303""",5,3.87,Penguin Books,Paperback,320,1999,1985,2016/04/08,2016/04/15,,,read,,,,1,,,0,,,,,,",2016-04-08","Fiction|2680;Classics|589;Literature|340;Novels|315;Literature,American|216;Literary Fiction|183;Contemporary|166;Literature,20th Century|101;Science Fiction|99;Academic,School|79"
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.81,Back Bay Books,Paperback,277,2001,1951,2016/01/09,2016/01/04,,,read,,,,1,,,0,,,,,,",2016-01-09","Classics|33293;Fiction|18486;Young Adult|4202;Literature|2625;Academic,School|2155;Novels|1739;Young Adult,Coming Of Age|1537;Young Adult,High School|1083;Literature,American|1048;Academic,Read For School|855"
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",4,4.26,Penguin Classics,Paperback,1276,2003,1844,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|20492;Fiction|7581;Historical,Historical Fiction|2556;Adventure|1504;Literature|1266;Historical|874;Cultural,France|876;Classics,Classic Literature|599;Novels|594;Romance|522"
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",4,3.78,Penguin Classics ,Paperback,541,2006,-800,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|20097;Fiction|5582;Poetry|5079;Fantasy,Mythology|3017;Fantasy|1919;Academic,School|1640;Literature|1544;Adventure|854;Academic,Read For School|757;Historical,Historical Fiction|660"
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson","=""0521618746""","=""9780521618748""",4,4.03,Cambridge University Press,Paperback,289,2005,1603,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|19204;Plays|9503;Fiction|4580;Drama|3097;Academic,School|2187;Literature|1360;Plays,Theatre|1092;Academic,Read For School|1003;Young Adult,High School|865;Poetry|855"
1540,"The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone",Sophocles,"Sophocles, Sophocles","Robert Fitzgerald, Dudley Fitts","=""015602764X""","=""9780156027649""",4,3.98,Mariner Books,Paperback,259,2002,-450,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|1908;Plays|1239;Drama|612;Fiction|563;Fantasy,Mythology|266;Literature|229;Academic,School|229;Plays,Theatre|158;Poetry|126;Academic,Read For School|109"
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",5,3.79,Scribner,Hardcover,96,1996,1952,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|16066;Fiction|9674;Literature|1676;Novels|965;Literature,American|723;Academic,School|657;Adventure|515;Classics,Classic Literature|431;Literary Fiction|407;Literature,20th Century|384"
19351,The Epic of Gilgamesh,Anonymous,"Anonymous, Anonymous",N.K. Sandars,"=""0141026286""","=""9780141026282""",4,3.71,Penguin Books Limited,Paperback,120,2006,-1800,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|3252;Poetry|1398;Fiction|1187;Fantasy,Mythology|952;Literature|438;Fantasy|389;Academic,School|268;Epic|256;Religion|221;Literature,Ancient|194"
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.08,Dial Press,Paperback,275,1999,1969,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|13533;Fiction|12656;Science Fiction|5462;War|1924;Historical,Historical Fiction|1772;Literature|1565;Novels|1047;Science Fiction,Time Travel|778;Literature,American|675;Fantasy|648"
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",5,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|12079;Fiction|10337;Historical,Historical Fiction|1807;War|1750;Humor|1413;Literature|1281;Novels|794;Unfinished|510;Literature,American|502;Historical|441"
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|20008;Fiction|14241;Science Fiction|9676;Science Fiction,Dystopia|6213;Literature|1940;Novels|1258;Academic,School|1085;Fantasy|904;Philosophy|858;Science Fiction Fantasy|714"
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4,3.69,Penguin Books ,Paperback,182,1999,1954,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|29045;Fiction|15919;Young Adult|3689;Academic,School|2763;Literature|2192;Science Fiction,Dystopia|1973;Novels|1311;Academic,Read For School|1301;Young Adult,High School|1054;Adventure|1011"
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.88,Penguin Books,Paperback,103,2002,1937,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|28215;Fiction|13433;Academic,School|2731;Historical,Historical Fiction|2182;Literature|2105;Academic,Read For School|1206;Novels|1096;Young Adult,High School|940;Literature,American|863;Classics,Classic Literature|694"
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",4,3.82,Penguin,Paperback,273,2003,1818,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|29712;Fiction|10337;Horror|9869;Science Fiction|4986;Gothic|2538;Fantasy|2256;Academic,School|1835;Literature|1745;Novels|1005;Academic,Read For School|865"
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Richard Howard, Ivan Minatti, Nguyễn Thành Vũ","=""""","=""""",5,4.31,"Harcourt, Inc.",Paperback,93,2000,1943,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|15450;Fiction|8547;Fantasy|5840;Childrens|3678;Cultural,France|2178;Young Adult|1554;Philosophy|1482;Literature|989;Childrens,Middle Grade|805;European Literature,French Literature|751"
5470,1984,George Orwell,"Orwell, George","George Orwell, Erich Fromm, Regina Silveira, Amazing Améziane, Marcelo Pen, Golo Mann, Harald Sachse, Irving Howe, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer","=""""","=""""",4,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|37159;Fiction|23106;Science Fiction|10702;Science Fiction,Dystopia|8948;Literature|3052;Novels|2272;Politics|2135;Academic,School|1876;Fantasy|1144;Adult|1130"
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Francis Scott Fitzgerald,"=""""","=""""",4,3.93,Scribner,Paperback,200,2004,1925,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|47111;Fiction|21457;Academic,School|3651;Historical,Historical Fiction|3473;Literature|3334;Romance|2856;Novels|1894;Academic,Read For School|1602;Young Adult,High School|1515;Literature,American|1350"
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",4,4.28,Harper Perennial Modern Classics ,Paperback,324,2006,1960,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Classics|47570;Fiction|23680;Historical,Historical Fiction|7168;Academic,School|4051;Literature|3089;Young Adult|2944;Historical|1871;Novels|1865;Academic,Read For School|1835;Young Adult,High School|1337"
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",5,4.28,Scribner,Hardcover,571,2010,2010,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Nonfiction|3507;Science|2744;History|1148;Health,Medicine|1012;Medical|536;Health|505;Science,Biology|263;Audiobook|192;Biography|184;Science,Popular Science|95"
21413662,What If? Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",5,4.13,Houghton Mifflin Harcourt,Hardcover,303,2014,2014,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Nonfiction|5038;Science|4247;Humor|1304;Audiobook|327;Science,Physics|209;Humor,Comedy|168;Science,Popular Science|147;Sequential Art,Comics|103;Adult|84;Reference|72"
22463,The Origin of Species,Charles Darwin,"Darwin, Charles",,"=""0785819118""","=""9780785819110""",4,3.98,Castle Books,Hardcover,703,2004,1859,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Science|4221;Nonfiction|2567;Classics|1454;Science,Biology|691;Biology,Evolution|483;Philosophy|405;History|366;Environment,Nature|208;Anthropology|100;Science,Natural History|93"
4591,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,"Ridley, Matt",,"=""0060894083""","=""9780060894085""",4,4.05,Harper Perennial,Paperback,344,2006,1999,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Science|1787;Nonfiction|808;Science,Biology|369;Biology,Genetics|158;Biology,Evolution|144;Science,Popular Science|68;History|56;Health,Medicine|46;Medical|40;Audiobook|16"
64582,Chaos: Making a New Science,James Gleick,"Gleick, James",,"=""0140092501""","=""9780140092509""",4,4.02,Penguin Group,Paperback,352,1988,1987,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Science|1997;Nonfiction|909;Science,Mathematics|264;Science,Physics|246;Science,Popular Science|107;Philosophy|87;History|86;Unfinished|27;Audiobook|25;Psychology|20"
27161964,Gratitude,Oliver Sacks,"Sacks, Oliver",,"=""0345811364""","=""9780345811363""",5,4.17,Knopf Canada,Hardcover,49,2015,2015,,2016/01/04,,,read,,,,1,,,0,,,,,,,"Nonfiction|603;Writing,Essays|278;Autobiography,Memoir|275;Biography|155;Psychology|123;Philosophy|69;Audiobook|61;Biography Memoir|49;Science|48;Self Help|44"
